id,slug,title,category_path,width_m,depth_m,height_m,vertices,triangles,material_slots,file_size_bytes,sha256,usdz,preview
STL-0019,stl-0019-perforated-aluminum-ribbon-stool,Perforated Aluminum Ribbon Stool,seating/stools,0.46,0.42,0.47,11592,22904,2,572756,c1532afd4d5897d6b054b1365fff8997f65e5fa5f48f6ef49e19ba9810f7c14c,assets/seating/stools/stl-0019-perforated-aluminum-ribbon-stool.usdz,previews/seating/stools/stl-0019-perforated-aluminum-ribbon-stool.jpg
STL-0020,stl-0020-cobalt-ceramic-totem-stool,Cobalt Ceramic Totem Stool,seating/stools,0.43,0.43,0.48,1344,2684,1,121462,d413fb2d99afe44bc4433924fc57eeb5f0378bf501576ebcb6f5d139b610680b,assets/seating/stools/stl-0020-cobalt-ceramic-totem-stool.usdz,previews/seating/stools/stl-0020-cobalt-ceramic-totem-stool.jpg
BAR-0001,bar-0001-english-oak-round-pub-table,English Oak Round Pub Table,tables/bar,0.78,0.78,1.05,4608,9192,2,1140622,8133067d29ccb345423c3001ef0306a8eace1435db69543ff4eb2fabff22e0ea,assets/tables/bar/bar-0001-english-oak-round-pub-table.usdz,previews/tables/bar/bar-0001-english-oak-round-pub-table.jpg
BAR-0002,bar-0002-irish-marble-cast-iron-bistro-table,Irish Marble Cast-Iron Bistro Table,tables/bar,0.7,0.7,1.04,1872,3528,2,640068,1dd27d9d445ae2ba9e288887031241d289edf6ac75cb046c96fd77f960bc501b,assets/tables/bar/bar-0002-irish-marble-cast-iron-bistro-table.usdz,previews/tables/bar/bar-0002-irish-marble-cast-iron-bistro-table.jpg
BAR-0003,bar-0003-shaker-maple-tavern-table,Shaker Maple Tavern Table,tables/bar,1.1,0.55,1.0,664,1292,1,327710,e9ea562b802eb28a7db30e757d6daf1243daa9e82357c33d2757178601177567,assets/tables/bar/bar-0003-shaker-maple-tavern-table.usdz,previews/tables/bar/bar-0003-shaker-maple-tavern-table.jpg
BAR-0004,bar-0004-french-walnut-wine-table,French Walnut Wine Table,tables/bar,0.65,0.65,1.02,4332,8496,1,792714,21c846b6529e4a5834cdb0603f312aaebc08bdbc31cd5c7a82a939fbe2da42dd,assets/tables/bar/bar-0004-french-walnut-wine-table.usdz,previews/tables/bar/bar-0004-french-walnut-wine-table.jpg
BAR-0005,bar-0005-reclaimed-elm-sawhorse-bar-table,Reclaimed Elm Sawhorse Bar Table,tables/bar,1.25,0.6,1.04,1408,2768,1,575975,918516eb40a4c7b6ed94f724a4cb7c8becd8a66b77fa3dfefa13a62ef40d65cf,assets/tables/bar/bar-0005-reclaimed-elm-sawhorse-bar-table.usdz,previews/tables/bar/bar-0005-reclaimed-elm-sawhorse-bar-table.jpg
BAR-0006,bar-0006-scandinavian-ash-standing-table,Scandinavian Ash Standing Table,tables/bar,1.2,0.55,1.01,1608,3104,2,586247,aa4bec1bd7e2a17a6a906b60652fb71cc632e160dd5ff6eff9e978c9a5012ef9,assets/tables/bar/bar-0006-scandinavian-ash-standing-table.usdz,previews/tables/bar/bar-0006-scandinavian-ash-standing-table.jpg
BAR-0007,bar-0007-mid-century-walnut-kidney-bar-table,Mid-Century Walnut Kidney Bar Table,tables/bar,1.1,0.62,1.02,3584,7152,2,1125643,c5321317a35132369bb98848bd32c495e55e93052804b2ca13bcb71c3d3cebb5,assets/tables/bar/bar-0007-mid-century-walnut-kidney-bar-table.usdz,previews/tables/bar/bar-0007-mid-century-walnut-kidney-bar-table.jpg
BAR-0008,bar-0008-bauhaus-chrome-smoked-glass-bar-table,Bauhaus Chrome Smoked-Glass Bar Table,tables/bar,0.9,0.9,1.05,8064,16100,2,1004652,c25e83fba7553cefeb214e2f8f186ce9498bfa7dc02b5f91b722c4090f8b7770,assets/tables/bar/bar-0008-bauhaus-chrome-smoked-glass-bar-table.usdz,previews/tables/bar/bar-0008-bauhaus-chrome-smoked-glass-bar-table.jpg
BAR-0009,bar-0009-white-stone-waterfall-bar-table,White Stone Waterfall Bar Table,tables/bar,1.4,0.6,1.02,840,1664,2,926419,af7d1b86112075f8bd023ae2de506b7bca82bcacaa6404c16ed7098521c495ae,assets/tables/bar/bar-0009-white-stone-waterfall-bar-table.usdz,previews/tables/bar/bar-0009-white-stone-waterfall-bar-table.jpg
BAR-0010,bar-0010-art-deco-fluted-brass-cocktail-table,Art Deco Fluted Brass Cocktail Table,tables/bar,0.8,0.8,1.04,3328,6572,3,768869,052e0b4ac1535f46d03a5d47f687acf7bb3e966cc5f6e00f01e79d0ee44d52ca,assets/tables/bar/bar-0010-art-deco-fluted-brass-cocktail-table.usdz,previews/tables/bar/bar-0010-art-deco-fluted-brass-cocktail-table.jpg
BAR-0011,bar-0011-industrial-oak-steel-communal-bar-table,Industrial Oak Steel Communal Bar Table,tables/bar,2.0,0.7,1.05,1056,2076,2,613001,7ce951fd2f1c3a95155c0f17d7d7bb4e7b35cacefd4781bbb0f81b9a2df28873,assets/tables/bar/bar-0011-industrial-oak-steel-communal-bar-table.usdz,previews/tables/bar/bar-0011-industrial-oak-steel-communal-bar-table.jpg
BAR-0012,bar-0012-restaurant-zinc-twin-pedestal-bar-table,Restaurant Zinc Twin-Pedestal Bar Table,tables/bar,1.4,0.6,1.04,2280,4424,2,614316,6c3e29f81097adb0687efe79542e4e1ed33e758b3d0e572022a4d13c3a190325,assets/tables/bar/bar-0012-restaurant-zinc-twin-pedestal-bar-table.usdz,previews/tables/bar/bar-0012-restaurant-zinc-twin-pedestal-bar-table.jpg
BAR-0013,bar-0013-live-edge-walnut-trestle-bar-table,Live-Edge Walnut Trestle Bar Table,tables/bar,1.8,0.65,1.05,1128,2220,2,682496,791be0e3c433e40c4e279d6bb449ec7c01cdbf0e62f047724a4e11e229263d9f,assets/tables/bar/bar-0013-live-edge-walnut-trestle-bar-table.usdz,previews/tables/bar/bar-0013-live-edge-walnut-trestle-bar-table.jpg
BAR-0014,bar-0014-library-oak-brass-rail-table,Library Oak Brass-Rail Table,tables/bar,1.5,0.55,1.04,1248,2456,2,893025,17cb55f6a5f56f1e18ec1830828e3463fdfa743b0bd7678ddc6e3db82978dbe0,assets/tables/bar/bar-0014-library-oak-brass-rail-table.usdz,previews/tables/bar/bar-0014-library-oak-brass-rail-table.jpg
BAR-0015,bar-0015-canteen-linoleum-communal-bar-table,Canteen Linoleum Communal Bar Table,tables/bar,1.6,0.65,1.03,1344,2660,3,559153,191c8f417aca8977ddb5b7854efa8318fbb4a2d07b5129d762c1111a0f4d223b,assets/tables/bar/bar-0015-canteen-linoleum-communal-bar-table.usdz,previews/tables/bar/bar-0015-canteen-linoleum-communal-bar-table.jpg
BAR-0016,bar-0016-teak-slatted-outdoor-bar-table,Teak Slatted Outdoor Bar Table,tables/bar,1.4,0.7,1.05,1728,3388,1,458075,d3719de6b6967efca814e96bcd022cf01fceb23b997f9426a3f1af923ea29d94,assets/tables/bar/bar-0016-teak-slatted-outdoor-bar-table.usdz,previews/tables/bar/bar-0016-teak-slatted-outdoor-bar-table.jpg
BAR-0017,bar-0017-brutalist-concrete-standing-table,Brutalist Concrete Standing Table,tables/bar,1.3,0.6,1.02,288,564,1,392440,bbb2e0732aaf16bedb98b92dc2d6d2076a84263bde5de6c503d10ae15806aec8,assets/tables/bar/bar-0017-brutalist-concrete-standing-table.usdz,previews/tables/bar/bar-0017-brutalist-concrete-standing-table.jpg
BAR-0018,bar-0018-fluted-travertine-pedestal-bar-table,Fluted Travertine Pedestal Bar Table,tables/bar,0.8,0.8,1.05,4672,9236,1,615330,3eaf7868b2090d22926ea36b9f5bc5a27d9d4c14223334f7dd794447b7ef8418,assets/tables/bar/bar-0018-fluted-travertine-pedestal-bar-table.usdz,previews/tables/bar/bar-0018-fluted-travertine-pedestal-bar-table.jpg
BAR-0019,bar-0019-perforated-aluminum-folded-bar-table,Perforated Aluminum Folded Bar Table,tables/bar,1.3,0.6,1.04,12280,24264,2,576906,9e5e411c46f0ea4e94d8fdb6edbd020f71b08c70a2525bdd79580414af628f8c,assets/tables/bar/bar-0019-perforated-aluminum-folded-bar-table.usdz,previews/tables/bar/bar-0019-perforated-aluminum-folded-bar-table.jpg
BAR-0020,bar-0020-cobalt-tile-mosaic-bar-table,Cobalt Tile Mosaic Bar Table,tables/bar,1.2,0.65,1.02,2384,4644,2,237576,415ccce1edaf245abe1ed517b58e14b9997f3e578a22d4bc727264a38d1feb07,assets/tables/bar/bar-0020-cobalt-tile-mosaic-bar-table.usdz,previews/tables/bar/bar-0020-cobalt-tile-mosaic-bar-table.jpg
COF-0001,cof-0001-georgian-mahogany-oval-stretcher-table,Georgian Mahogany Oval Stretcher Table,tables/coffee,1.08,0.68,0.43,1952,3872,1,456121,4988b4c77cd8101c09f1c740e0c0267dc954cc3407129f02de0e9030af79fe4c,assets/tables/coffee/cof-0001-georgian-mahogany-oval-stretcher-table.usdz,previews/tables/coffee/cof-0001-georgian-mahogany-oval-stretcher-table.jpg
COF-0002,cof-0002-french-oak-parquetry-drawer-table,French Oak Parquetry Drawer Table,tables/coffee,1.2,0.7,0.45,4320,8236,4,1627646,ce7ca1c990adccb8632b6f90bc64c0365565144618b7065b43ffb44c645eb404,assets/tables/coffee/cof-0002-french-oak-parquetry-drawer-table.usdz,previews/tables/coffee/cof-0002-french-oak-parquetry-drawer-table.jpg
COF-0003,cof-0003-japanese-cedar-low-tea-table,Japanese Cedar Low Tea Table,tables/coffee,0.95,0.6,0.32,896,1748,2,751728,deccff2d33293cfe8e5dafd2ff1856461620d1fd5ada2f66dccd259318275a6d,assets/tables/coffee/cof-0003-japanese-cedar-low-tea-table.usdz,previews/tables/coffee/cof-0003-japanese-cedar-low-tea-table.jpg
COF-0004,cof-0004-arts-and-crafts-oak-keyed-trestle-table,Arts-and-Crafts Oak Keyed Trestle Table,tables/coffee,1.1,0.65,0.42,688,1344,1,364845,e025a86c904f39af3108430779007df33e11b88fcfce9d8630b831da7aa19e2e,assets/tables/coffee/cof-0004-arts-and-crafts-oak-keyed-trestle-table.usdz,previews/tables/coffee/cof-0004-arts-and-crafts-oak-keyed-trestle-table.jpg
COF-0005,cof-0005-moroccan-brass-tray-folding-table,Moroccan Brass Tray Folding Table,tables/coffee,0.86,0.86,0.439825,5472,10904,2,1058036,2e4b3cad87dc71c9b82c5212576bc82b57b0665208af423baa8b11c7d2d2d1b1,assets/tables/coffee/cof-0005-moroccan-brass-tray-folding-table.usdz,previews/tables/coffee/cof-0005-moroccan-brass-tray-folding-table.jpg
COF-0006,cof-0006-scandinavian-ash-surfboard-table,Scandinavian Ash Surfboard Table,tables/coffee,1.25,0.58,0.4,784,1548,1,467979,00c3e5900761283bfeaa00403810eb890e9f69081f302ee8548f8da3a1bf77b9,assets/tables/coffee/cof-0006-scandinavian-ash-surfboard-table.usdz,previews/tables/coffee/cof-0006-scandinavian-ash-surfboard-table.jpg
COF-0007,cof-0007-mid-century-walnut-boomerang-table,Mid-Century Walnut Boomerang Table,tables/coffee,1.08,0.72,0.38,576,1136,1,549201,e5f0f4084b308c300a5835891fdeda0b3c3651ecc1da5d3000b64d7650e67219,assets/tables/coffee/cof-0007-mid-century-walnut-boomerang-table.usdz,previews/tables/coffee/cof-0007-mid-century-walnut-boomerang-table.jpg
COF-0008,cof-0008-bauhaus-chrome-smoked-glass-two-tier-table,Bauhaus Chrome Smoked-Glass Two-Tier Table,tables/coffee,1.05,0.62,0.42,2392,4664,2,678680,1350cfe0feeffc206534cbde2fd57cd46bfdcaff234d3e15e29d35768ec16421,assets/tables/coffee/cof-0008-bauhaus-chrome-smoked-glass-two-tier-table.usdz,previews/tables/coffee/cof-0008-bauhaus-chrome-smoked-glass-two-tier-table.jpg
COF-0009,cof-0009-white-stone-offset-monolith-table,White Stone Offset Monolith Table,tables/coffee,1.2,0.65,0.34,520,1028,1,525351,0ab9ce98c4534611a871b37cc1cdbc363b8338e84a7b0febf05e4938dfe028c5,assets/tables/coffee/cof-0009-white-stone-offset-monolith-table.usdz,previews/tables/coffee/cof-0009-white-stone-offset-monolith-table.jpg
COF-0010,cof-0010-vermilion-lacquer-drum-table,Vermilion Lacquer Drum Table,tables/coffee,0.88,0.88,0.36,1664,3316,2,300764,47426ee4d8ac1f1bbe7f9be5a7fc977482dbbfca7923bd9b8d3942c8998d0224,assets/tables/coffee/cof-0010-vermilion-lacquer-drum-table.usdz,previews/tables/coffee/cof-0010-vermilion-lacquer-drum-table.jpg
COF-0011,cof-0011-oak-slide-open-storage-table,Oak Slide-Open Storage Table,tables/coffee,1.2,0.65,0.43,936,1828,2,508907,5b2b99de708407249c81a88ff12569a539307c411e15ed7681f722ddb7e13224,assets/tables/coffee/cof-0011-oak-slide-open-storage-table.usdz,previews/tables/coffee/cof-0011-oak-slide-open-storage-table.jpg
COF-0012,cof-0012-oak-glass-shadow-box-display-table,Oak Glass Shadow-Box Display Table,tables/coffee,1.1,0.65,0.43,976,1892,3,719566,bbddf4a28a11ab952a8464ca4a6903bb33de5958689416b7d0d2b89fb3a2a279,assets/tables/coffee/cof-0012-oak-glass-shadow-box-display-table.usdz,previews/tables/coffee/cof-0012-oak-glass-shadow-box-display-table.jpg
COF-0013,cof-0013-matte-black-modular-cube-cluster-table,Matte-Black Modular Cube Cluster Table,tables/coffee,1.05,0.75,0.39,576,1128,2,158311,6924eda78b678f8559e971650a6345caccaee9d41fdcb971919c195bc03b9837,assets/tables/coffee/cof-0013-matte-black-modular-cube-cluster-table.usdz,previews/tables/coffee/cof-0013-matte-black-modular-cube-cluster-table.jpg
COF-0014,cof-0014-industrial-crank-height-cast-iron-table,Industrial Crank-Height Cast-Iron Table,tables/coffee,0.9,0.9,0.45,7776,15476,2,994635,b985ba6d0224e10f890cb3f5b048e52eee9244d720ee079dec2a99dd1e64c49a,assets/tables/coffee/cof-0014-industrial-crank-height-cast-iron-table.usdz,previews/tables/coffee/cof-0014-industrial-crank-height-cast-iron-table.jpg
COF-0015,cof-0015-woven-rattan-trunk-coffee-table,Woven Rattan Trunk Coffee Table,tables/coffee,1.15,0.65,0.45,7648,14800,4,1911665,5f4de226565bb7260e3fd18fcb384e89134f45c15348c31c9cb188f2102bbf8d,assets/tables/coffee/cof-0015-woven-rattan-trunk-coffee-table.usdz,previews/tables/coffee/cof-0015-woven-rattan-trunk-coffee-table.jpg
COF-0016,cof-0016-sculptural-glass-interlocking-walnut-table,Sculptural Glass Interlocking-Walnut Table,tables/coffee,1.15,0.78,0.4,1584,3048,3,1230047,96d155ec5678b24997e9f7cf82ac5c1161695185b8b8811cbe9a368455cf092d,assets/tables/coffee/cof-0016-sculptural-glass-interlocking-walnut-table.usdz,previews/tables/coffee/cof-0016-sculptural-glass-interlocking-walnut-table.jpg
COF-0017,cof-0017-travertine-pill-twin-pier-table,Travertine Pill Twin-Pier Table,tables/coffee,1.1,0.62,0.34,1168,2324,1,552078,dc905a896d12d72021c800a1630910c30fb1216dbc327035ae993c0909b9e00d,assets/tables/coffee/cof-0017-travertine-pill-twin-pier-table.usdz,previews/tables/coffee/cof-0017-travertine-pill-twin-pier-table.jpg
COF-0018,cof-0018-cast-concrete-hollow-arch-table,Cast-Concrete Hollow-Arch Table,tables/coffee,1.15,0.6,0.38,908,1812,1,455840,25da7d00da871fd0cd27a4e966170767f9f248215ab52eef4f0fe0e683ae57cf,assets/tables/coffee/cof-0018-cast-concrete-hollow-arch-table.usdz,previews/tables/coffee/cof-0018-cast-concrete-hollow-arch-table.jpg
COF-0019,cof-0019-teak-slatted-outdoor-shelf-table,Teak Slatted Outdoor Shelf Table,tables/coffee,1.2,0.7,0.4,1888,3664,1,439597,81ce3d323568bc4f642d0a9652685dabd3835af3a6604ffe3b46fe1b0dbfcee1,assets/tables/coffee/cof-0019-teak-slatted-outdoor-shelf-table.usdz,previews/tables/coffee/cof-0019-teak-slatted-outdoor-shelf-table.jpg
COF-0020,cof-0020-cobalt-cream-checker-mosaic-table,Cobalt-Cream Checker Mosaic Table,tables/coffee,0.92,0.92,0.38,9544,18420,3,541332,ad12f41a92e956340d82008edc777cd72cf7e00fc04662b9d509eb54df71ebfd,assets/tables/coffee/cof-0020-cobalt-cream-checker-mosaic-table.usdz,previews/tables/coffee/cof-0020-cobalt-cream-checker-mosaic-table.jpg
CON-0001,con-0001-georgian-mahogany-bow-front-drawer-console,Georgian Mahogany Bow-Front Drawer Console,tables/console,1.2,0.38,0.82,1432,2816,2,820060,ca16c3efc42a23741ee71d19d24e6c2bcacf124f361205ff0ba1051c14eea0c4,assets/tables/console/con-0001-georgian-mahogany-bow-front-drawer-console.usdz,previews/tables/console/con-0001-georgian-mahogany-bow-front-drawer-console.jpg
CON-0002,con-0002-louis-xv-oak-marble-demilune-console,Louis XV Oak-Marble Demilune Console,tables/console,1.1,0.42,0.83,2088,3948,3,1496047,84e5d99d64e38e327bea2e3e1e8f153e000155fed6e502b2a6070c75f67451fc,assets/tables/console/con-0002-louis-xv-oak-marble-demilune-console.usdz,previews/tables/console/con-0002-louis-xv-oak-marble-demilune-console.jpg
CON-0003,con-0003-shaker-cherry-two-drawer-console,Shaker Cherry Two-Drawer Console,tables/console,1.15,0.36,0.79,872,1704,1,447689,aae869a792f43bb95d191b87cc2a7778d0731de36795ea3a063e4e7a8699a558,assets/tables/console/con-0003-shaker-cherry-two-drawer-console.usdz,previews/tables/console/con-0003-shaker-cherry-two-drawer-console.jpg
CON-0004,con-0004-ming-elm-altar-console,Ming Elm Altar Console,tables/console,1.4,0.38,0.86,2000,3680,1,540121,ec415b70f565b3bc0a4383580714c9a67b3247ee547b0a572584067f5a6e6ed7,assets/tables/console/con-0004-ming-elm-altar-console.usdz,previews/tables/console/con-0004-ming-elm-altar-console.jpg
CON-0005,con-0005-arts-and-crafts-oak-through-tenon-console,Arts-and-Crafts Oak Through-Tenon Console,tables/console,1.3,0.4,0.82,472,916,1,501256,e9261f7ef8b9095aaff2cc5d4de8670f88ed9baa2495dda4b15baef55816ec2d,assets/tables/console/con-0005-arts-and-crafts-oak-through-tenon-console.usdz,previews/tables/console/con-0005-arts-and-crafts-oak-through-tenon-console.jpg
CON-0006,con-0006-scandinavian-ash-waterfall-console,Scandinavian Ash Waterfall Console,tables/console,1.25,0.34,0.78,1152,2292,1,509263,7497c75cfe1d26fb8c04d377cd84607f60bd98c79ae1b4f13478126b6ae30d55,assets/tables/console/con-0006-scandinavian-ash-waterfall-console.usdz,previews/tables/console/con-0006-scandinavian-ash-waterfall-console.jpg
CON-0007,con-0007-mid-century-walnut-floating-drawer-console,Mid-Century Walnut Floating-Drawer Console,tables/console,1.3,0.35,0.8,1128,2212,3,918765,75cc55b5b5b0d3a2d7c584fc116a67c9dc85168434e8970fd500a73844c036d0,assets/tables/console/con-0007-mid-century-walnut-floating-drawer-console.usdz,previews/tables/console/con-0007-mid-century-walnut-floating-drawer-console.jpg
CON-0008,con-0008-bauhaus-chrome-clear-glass-cantilever-console,Bauhaus Chrome Clear-Glass Cantilever Console,tables/console,1.2,0.36,0.78,1248,2384,2,718314,56bbd59806a7c03ab97c3db31cd6fccc7ea5d56d983affd298b34dcb7ccff7c6,assets/tables/console/con-0008-bauhaus-chrome-clear-glass-cantilever-console.usdz,previews/tables/console/con-0008-bauhaus-chrome-clear-glass-cantilever-console.jpg
CON-0009,con-0009-minimal-white-oak-portal-console,Minimal White-Oak Portal Console,tables/console,1.35,0.33,0.8,400,780,2,544799,ac6b590d17d671d5b2067de23635720d26bff503c40a63a43609029d97a9ef31,assets/tables/console/con-0009-minimal-white-oak-portal-console.usdz,previews/tables/console/con-0009-minimal-white-oak-portal-console.jpg
CON-0010,con-0010-smoked-glass-bent-waterfall-console,Smoked-Glass Bent Waterfall Console,tables/console,1.2,0.35,0.78,1464,2916,1,143728,3ce45f8db3760b11cc004d4c7f22899094e18b9a349d951dda2419c6295806a1,assets/tables/console/con-0010-smoked-glass-bent-waterfall-console.usdz,previews/tables/console/con-0010-smoked-glass-bent-waterfall-console.jpg
CON-0011,con-0011-entryway-oak-cubby-drawer-console,Entryway Oak Cubby-Drawer Console,tables/console,1.2,0.38,0.82,1096,2136,2,582226,6c6387f3c06ead2c0aedacab3bd9e63316ce007a6902fe36dedc6a4445585696,assets/tables/console/con-0011-entryway-oak-cubby-drawer-console.usdz,previews/tables/console/con-0011-entryway-oak-cubby-drawer-console.jpg
CON-0012,con-0012-black-steel-mesh-shoe-shelf-console,Black-Steel Mesh Shoe-Shelf Console,tables/console,1.1,0.35,0.78,4104,8048,3,739096,a2ed123ee4ded7058f4cdd84f77b940427b8467e54f1c249bafb58767f4a4b81,assets/tables/console/con-0012-black-steel-mesh-shoe-shelf-console.usdz,previews/tables/console/con-0012-black-steel-mesh-shoe-shelf-console.jpg
CON-0013,con-0013-rattan-cane-front-drawer-console,Rattan Cane-Front Drawer Console,tables/console,1.15,0.4,0.8,3436,6580,3,1567821,c81d13e389a58e921ebad7bb7ee2b5c67086496e24336c14f054bdb4f90fd955,assets/tables/console/con-0013-rattan-cane-front-drawer-console.usdz,previews/tables/console/con-0013-rattan-cane-front-drawer-console.jpg
CON-0014,con-0014-reclaimed-wood-pipe-frame-console,Reclaimed-Wood Pipe-Frame Console,tables/console,1.4,0.4,0.84,2112,4176,2,699640,03b540a414f4cd3f70285c0d01183eb6e8954ba0ed51854e7ae6c437e987fe94,assets/tables/console/con-0014-reclaimed-wood-pipe-frame-console.usdz,previews/tables/console/con-0014-reclaimed-wood-pipe-frame-console.jpg
CON-0015,con-0015-flip-top-charging-hall-console,Flip-Top Charging Hall Console,tables/console,1.0,0.300002,0.799998,1880,3712,3,717652,acf05b77b62b6ef70a7745a864a0a0c780d8a1cc607ff19df55cdb48fc78d180,assets/tables/console/con-0015-flip-top-charging-hall-console.usdz,previews/tables/console/con-0015-flip-top-charging-hall-console.jpg
CON-0016,con-0016-travertine-triple-arch-console,Travertine Triple-Arch Console,tables/console,1.3,0.38,0.82,2048,3968,1,538154,deba2990ba20eeff43a110c368986878369ab764b48ffabeba826039c962b303,assets/tables/console/con-0016-travertine-triple-arch-console.usdz,previews/tables/console/con-0016-travertine-triple-arch-console.jpg
CON-0017,con-0017-vermilion-lacquer-folded-ribbon-console,Vermilion-Lacquer Folded-Ribbon Console,tables/console,1.2,0.35,0.8,440,876,1,198873,d5eaab816e8f85d872988ebe2b2007b2810d5164edaca1ae85a648271a70a8db,assets/tables/console/con-0017-vermilion-lacquer-folded-ribbon-console.usdz,previews/tables/console/con-0017-vermilion-lacquer-folded-ribbon-console.jpg
CON-0018,con-0018-brutalist-concrete-asymmetric-fin-console,Brutalist Concrete Asymmetric-Fin Console,tables/console,1.4,0.4,0.78,384,752,1,406925,ce7625fc0103ace8914e1bfd751a91e96b0936a0ca1d656190ae98277d41b571,assets/tables/console/con-0018-brutalist-concrete-asymmetric-fin-console.usdz,previews/tables/console/con-0018-brutalist-concrete-asymmetric-fin-console.jpg
CON-0019,con-0019-teak-slatted-outdoor-console,Teak Slatted Outdoor Console,tables/console,1.25,0.42,0.82,1504,2912,1,436392,4a3a19e557df425fcabb0c9b62d84bbb5d8caed9be7a8a8ddc4fd0f5d10285b2,assets/tables/console/con-0019-teak-slatted-outdoor-console.usdz,previews/tables/console/con-0019-teak-slatted-outdoor-console.jpg
CON-0020,con-0020-cobalt-cream-mosaic-serpentine-console,Cobalt-Cream Mosaic Serpentine Console,tables/console,1.2,0.4,0.82,11884,23412,3,697816,923b9e1d617f053b1917dc5866efd342ff43081df2e033830f503e1fa4a4351f,assets/tables/console/con-0020-cobalt-cream-mosaic-serpentine-console.usdz,previews/tables/console/con-0020-cobalt-cream-mosaic-serpentine-console.jpg
SID-0001,sid-0001-georgian-mahogany-tripod-wine-side-table,Georgian Mahogany Tripod Wine Side Table,tables/side,0.48,0.48,0.62,2188,4212,1,520008,ff6e16906e13793c18fde0921b18d41c0087eee31d49aedb7cb956d18f5cb434,assets/tables/side/sid-0001-georgian-mahogany-tripod-wine-side-table.usdz,previews/tables/side/sid-0001-georgian-mahogany-tripod-wine-side-table.jpg
